make,mileage,model_year,transmission_from_vin,stock_type,msrp
Audi,178069.0,2014,A,USED,48200
Hyundai,102662.0,2019,A,USED,38299
Toyota,77479.0,2018,A,USED,30015
Lexus,22346.0,2022,A,USED,51400
Nissan,48168.77220551646,2024,A,NEW,24248
Ram,15.0,2024,A,NEW,83570
Toyota,73891.0,2020,A,USED,38450
GMC,48168.77220551646,2024,A,NEW,39245
Hyundai,31890.0,2022,A,USED,44999
Ford,12.0,2024,A,NEW,80495
Ford,59672.0,2018,A,USED,27599
Ford,74903.0,2018,A,USED,20298
Ford,26000.0,2021,A,USED,49015
GMC,7765.0,2022,A,USED,40948
Ford,48168.77220551646,2024,A,NEW,64590
Chevrolet,26.0,2024,A,NEW,42749
Ford,109300.0,2016,A,USED,55199
Toyota,48168.77220551646,2024,A,NEW,90690
Mercedes-Benz,6.0,2024,A,NEW,140500
Ford,48168.77220551646,2024,A,NEW,47235
Volkswagen,16.0,2024,M,NEW,48895
Ram,58825.0,2022,A,USED,63895
Ford,7.0,2024,A,NEW,46999
GMC,56865.0,2022,A,USED,46698
Ram,35.0,2024,A,NEW,70720
Toyota,48168.77220551646,2024,A,NEW,35430
Chevrolet,176998.0,2017,A,USED,41155
Hyundai,38027.0,2022,A,USED,21599
Chevrolet,11.0,2024,A,NEW,103299
GMC,4.0,2024,A,NEW,66699
Chevrolet,17.0,2024,A,NEW,61899
Nissan,10833.0,2023,A,USED,32398
Hyundai,9.0,2024,A,NEW,53499
Jeep,15.0,2024,A,NEW,79045
Ram,4297.0,2023,A,USED,81795
Dodge,141396.0,2012,A,USED,27995
Honda,118019.0,2014,A,USED,35500
Ram,25.0,2024,A,NEW,68670
Jeep,54751.0,2022,A,USED,40895
Dodge,9233.0,2023,A,USED,53390
Toyota,48168.77220551646,2024,A,NEW,60450
Hyundai,209.0,2024,A,NEW,27999
Ford,15.0,2024,A,NEW,35649
Chevrolet,79075.0,2022,A,USED,46148
Ford,79351.0,2019,A,USED,37339
Honda,41111.0,2022,A,USED,39270
Ram,76052.0,2022,A,USED,68595
Jeep,21.0,2024,A,NEW,71945
Mitsubishi,10.0,2024,A,NEW,57498
Ram,15.0,2024,A,NEW,57020
Subaru,86000.0,2019,A,USED,24995
Toyota,78153.0,2019,A,USED,39495
GMC,3.0,2024,A,NEW,106799
Ram,79686.0,2020,A,USED,43370
Buick,144583.0,2015,A,USED,28070
Jeep,137239.0,2020,A,USED,44095
Nissan,55000.0,2019,A,USED,31498
Hyundai,16.0,2024,A,NEW,54699
Mini,81212.0,2017,M,USED,40240
BMW,90.0,2024,A,NEW,56700
Jeep,161042.0,2018,A,USED,52845
Ram,16.0,2023,A,NEW,51945
Ford,82.0,2024,A,NEW,77595
Nissan,158000.0,2010,A,USED,31898
Chevrolet,15.0,2024,A,NEW,53199
Chevrolet,36358.0,2020,A,USED,15898
Nissan,165522.0,2017,A,USED,37148
Ford,121898.0,2017,A,USED,21348
Mazda,81097.0,2018,A,USED,24695
Ford,19467.0,2022,A,USED,53605
GMC,162799.0,2019,A,USED,74700
Honda,76504.0,2021,A,USED,23400
Jeep,22.0,2024,A,NEW,43670
Subaru,40998.0,2019,A,USED,34995
Mercedes-Benz,90.0,2024,A,NEW,99800
Jeep,48168.77220551647,2023,A,USED,49290
Ram,48168.77220551646,2024,A,NEW,70020
Buick,122929.0,2015,A,USED,29995
Honda,46110.0,2021,A,USED,54290
Dodge,77000.0,2018,A,USED,38195
BMW,90.0,2024,A,NEW,111500
Ram,33.0,2024,A,NEW,68670
Ram,55.0,2024,A,NEW,68670
Ford,54203.0,2021,A,USED,48589
Ford,187.0,2024,A,NEW,91039
Ford,1.0,2024,A,NEW,71000
Chrysler,39.0,2024,A,NEW,58820
GMC,10.0,2024,A,NEW,56399
Nissan,48168.77220551646,2024,A,NEW,47498
Ford,169785.0,2014,A,USED,29199
Hyundai,63694.0,2017,A,USED,24999
Jeep,35.0,2024,A,NEW,44270
Volkswagen,90.0,2024,A,NEW,37995
Lincoln,8.0,2024,A,NEW,53500
Infiniti,7992.0,2022,A,USED,48995
Honda,8986.0,2023,A,USED,33350
GMC,173880.0,2019,A,USED,41800
Ford,5.0,2024,A,NEW,69995
Chevrolet,139223.0,2020,A,USED,39598
Chevrolet,70600.0,2021,A,USED,41498
Toyota,48168.77220551646,2024,A,NEW,28290
Lexus,79902.0,2019,A,USED,64500
Audi,48168.77220551646,2024,A,NEW,59265
BMW,90.0,2024,A,NEW,79900
Nissan,48168.77220551646,2024,A,NEW,33648
Kia,215165.0,2014,A,USED,26395
Jeep,172094.0,2014,M,USED,23195
Infiniti,68766.0,2019,A,USED,48695
Honda,28000.0,2022,A,USED,54235
Hyundai,123647.0,2016,A,USED,20099
Kia,6883.0,2022,A,USED,29395
Nissan,18122.0,2020,A,USED,21998
Ford,161722.0,2019,A,USED,50399
Ford,48168.77220551646,2024,A,NEW,104245
Mazda,48168.77220551646,2024,A,NEW,39700
Nissan,81204.0,2021,A,USED,34598
Nissan,20654.0,2023,A,USED,45998
Ford,50.0,2024,A,NEW,67225
Ford,22.0,2024,A,NEW,86995
Chevrolet,4.0,2024,A,NEW,56699
Mercedes-Benz,130400.0,2011,A,USED,43500
Toyota,48168.77220551646,2024,A,NEW,46750
Kia,37247.0,2023,A,USED,30795
Jeep,48168.77220551646,2024,A,NEW,40170
Mercedes-Benz,87300.0,2018,A,USED,45900
Toyota,165464.0,2016,A,USED,38305
Volkswagen,73776.0,2021,A,USED,55595
Ford,2.0,2024,A,NEW,43195
Chevrolet,156224.0,2016,M,USED,14195
Jeep,21.0,2024,A,NEW,73270
Buick,10.0,2023,A,NEW,39498
Toyota,7.0,2024,A,NEW,36850
GMC,9.0,2024,A,NEW,97599
Ram,52684.0,2020,A,USED,51370
Infiniti,18485.0,2023,A,USED,61395
Kia,11603.0,2024,A,USED,30195
Jeep,6369.0,2022,A,USED,71005
Nissan,44153.0,2021,A,USED,46798
BMW,67734.0,2021,A,USED,74900
Toyota,83577.0,2021,A,USED,29250
Ford,38.0,2024,A,NEW,64590
GMC,269319.0,2015,A,USED,41100
Jeep,7152.0,2023,A,USED,75595
Ford,2.0,2024,A,NEW,43449
Ram,55.0,2023,A,NEW,59040
Hyundai,32.0,2024,A,NEW,36699
Chevrolet,17.0,2024,A,NEW,44699
Ram,200901.0,2015,A,USED,55395
Mazda,78218.0,2020,A,USED,32950
Jeep,14193.0,2022,A,USED,85995
Ram,253542.0,2016,A,USED,53395
Toyota,83005.0,2019,A,USED,35090
Ford,30.0,2024,A,NEW,71000
Volkswagen,15.0,2024,A,NEW,34795
Chevrolet,991.0,2024,A,NEW,63499
GMC,15.0,2024,A,NEW,66699
GMC,48168.77220551646,2024,A,NEW,87299
Chevrolet,116533.0,2015,A,USED,26405
Nissan,86024.0,2022,A,USED,41740
Jeep,32379.0,2022,A,USED,36195
Chevrolet,16.0,2024,A,NEW,67199
Ford,1.0,2024,A,NEW,67225
Dodge,149311.0,2018,A,USED,45595
Ford,22.0,2024,A,NEW,65030
GMC,136303.0,2018,A,USED,67295
Dodge,155661.0,2017,A,USED,29995
Ram,15.0,2023,A,NEW,54145
Mercedes-Benz,60715.0,2018,A,USED,38500
Nissan,16.0,2024,A,NEW,26948
Ford,13.0,2024,A,NEW,75385
Honda,300.0,2024,A,NEW,42075
GMC,106923.0,2021,A,USED,63198
Volkswagen,15.0,2024,M,NEW,48895
Jeep,61001.0,2022,A,USED,50045
Ram,48168.77220551646,2024,A,NEW,68670
Volkswagen,15.0,2024,A,NEW,59395
Jeep,6734.0,2022,A,USED,48640
BMW,117062.0,2016,A,USED,69400
Chrysler,75343.0,2022,A,USED,49995
Honda,10.0,2024,A,NEW,59970
Lincoln,120159.0,2016,A,USED,50990
Honda,19822.0,2021,A,USED,25700
Nissan,25.0,2024,A,NEW,39548
Ford,4.0,2024,A,NEW,39649
Ford,2.0,2024,A,NEW,67225
Ram,151006.0,2020,A,USED,51370
Mitsubishi,109268.0,2020,A,USED,28298
Chevrolet,15.0,2024,A,NEW,106799
Mazda,10.0,2024,A,NEW,46750
Infiniti,125920.0,2016,A,USED,52400
Jeep,106892.0,2015,A,USED,26695
Honda,94475.0,2018,A,USED,29890
Lincoln,16.0,2024,A,NEW,49000
Chevrolet,161981.0,2017,A,USED,25545
Ford,64275.0,2021,A,USED,39249
Hyundai,134896.0,2017,A,USED,20349
Chevrolet,15.0,2024,A,NEW,72099
BMW,90.0,2024,A,NEW,79900
Jeep,48168.77220551646,2024,A,NEW,40170
Mercedes-Benz,126510.0,2014,A,USED,40550
Lincoln,86130.0,2021,A,USED,56000
Mitsubishi,40210.0,2020,A,USED,27998
Alfa Romeo,35624.0,2021,A,USED,62295
Nissan,58815.0,2019,A,USED,31298
Ram,146508.0,2018,A,USED,52695
Mercedes-Benz,5.0,2024,A,NEW,82800
Ford,147667.0,2015,A,USED,44399
Hyundai,7.0,2024,A,NEW,47599
Audi,79737.0,2018,A,USED,54200
Chrysler,122145.0,2018,A,USED,47095
Jeep,74255.0,2017,A,USED,36595
Honda,10.0,2024,A,NEW,37925
Hyundai,71494.0,2022,A,USED,26099
Dodge,2488.0,2023,A,NEW,67695
Toyota,1541.0,2024,A,USED,43790
Porsche,83781.0,2020,A,USED,76700
Nissan,52469.0,2022,A,USED,54598
Dodge,82702.0,2019,A,USED,39940
GMC,5.0,2024,A,NEW,56399
Buick,6.0,2024,A,NEW,33299
Genesis,27364.0,2023,A,USED,69000
Honda,135766.0,2018,A,USED,44590
Chevrolet,3.0,2024,A,NEW,61199
Ram,3092.0,2023,A,USED,56045
Ram,36.0,2023,A,NEW,54645
BMW,90.0,2024,A,NEW,64990
Jeep,35788.0,2022,A,USED,36195
Chevrolet,26450.0,2023,A,USED,27898
Lexus,3127.0,2024,A,NEW,51800
Chevrolet,15.0,2024,A,NEW,59199
Chevrolet,139898.0,2017,A,USED,38870
Hyundai,86251.0,2019,A,USED,27499
Volkswagen,129793.0,2017,A,USED,42095
Honda,48168.77220551646,2024,M,NEW,35630
Hyundai,65099.0,2020,M,USED,19349
Dodge,194338.0,2013,M,USED,23245
Ford,30.0,2024,A,NEW,80895
Dodge,14.0,2023,A,NEW,49095
Cadillac,10730.0,2024,A,USED,41699
Dodge,4778.0,2023,A,USED,37995
Audi,87200.0,2018,A,USED,61300
Ford,96530.0,2021,A,USED,79420
Ford,156649.0,2014,A,USED,29199
Jeep,125250.0,2018,A,USED,27400
Chevrolet,65485.0,2022,A,USED,78048
Ford,18.0,2024,A,NEW,38995
Subaru,96631.0,2020,A,USED,38695
Chevrolet,9396.0,2023,A,USED,31703
Mitsubishi,21018.0,2022,A,USED,31998
Honda,44514.0,2019,A,USED,25400
Audi,15.0,2024,A,NEW,56265
Chevrolet,12.0,2024,A,NEW,63799
Ram,51.0,2023,A,NEW,82045
Nissan,88702.0,2018,A,USED,27398
Chevrolet,62230.0,2022,A,USED,30798
Hyundai,48168.77220551646,2023,A,NEW,48299
Jeep,48168.77220551646,2024,A,NEW,65045
GMC,48168.77220551646,2024,A,NEW,81399
GMC,34156.0,2023,A,USED,61603
Jeep,48168.77220551646,2024,A,NEW,45170
Volvo,1948.0,2024,A,USED,70500
Tesla,75547.0,2020,A,USED,84290
Audi,77857.0,2019,A,USED,67300
Nissan,15.0,2024,A,NEW,25498
Fiat,5.0,2024,A,NEW,39995
Chrysler,181354.0,2015,A,USED,40395
GMC,9.0,2024,A,NEW,98699
Nissan,48168.77220551646,2024,A,NEW,33648
Chevrolet,15.0,2024,A,NEW,23199
Fiat,59.0,2024,A,NEW,39995
Lincoln,221129.0,2010,A,USED,53350
Toyota,259000.0,2009,M,USED,19450
Honda,11.0,2024,A,NEW,45000
Honda,55539.0,2022,A,USED,31005
Chevrolet,15.0,2024,A,NEW,60699
Mazda,4156.0,2021,A,USED,25650
Hyundai,18100.0,2021,A,USED,54699
Hyundai,48168.77220551646,2022,A,NEW,21599
Mercedes-Benz,90.0,2024,A,NEW,58900
Nissan,114855.0,2016,A,USED,26898
Hyundai,28626.0,2017,A,USED,36499
GMC,15.0,2024,A,NEW,103499
Nissan,167830.0,2015,A,USED,38398
Chevrolet,41032.0,2019,A,USED,47000
Lincoln,5.0,2024,A,NEW,53500
Ford,21.0,2024,A,NEW,71000
Chevrolet,113937.0,2019,A,USED,28900
Chevrolet,159239.0,2018,A,USED,68925
Chevrolet,153390.0,2018,A,USED,55775
BMW,43848.0,2021,A,USED,62900
Toyota,48168.77220551646,2024,A,NEW,58150
Ram,12102.0,2023,A,USED,65795
Hyundai,49852.0,2019,A,USED,32199
Mini,90.0,2024,A,NEW,43590
Ram,59953.0,2022,A,USED,54345
Buick,84279.0,2021,A,USED,51198
Volkswagen,10.0,2024,A,NEW,56395
Jeep,21628.0,2023,A,USED,59995
Ford,67452.0,2019,A,USED,57199
Ram,37.0,2024,A,NEW,70720
Hyundai,88489.0,2018,M,USED,26999
Jeep,18.0,2024,A,NEW,59045
Ford,150534.0,2014,A,USED,18799
Volkswagen,90.0,2024,A,NEW,61495
Nissan,48168.77220551646,2024,A,NEW,53898
Ram,10.0,2024,A,NEW,68670
Volkswagen,113590.0,2016,A,USED,33998
GMC,10.0,2024,A,NEW,56399
Honda,10000.0,2022,A,USED,24465
Mercedes-Benz,90.0,2024,A,NEW,58900
Chevrolet,172929.0,2018,A,USED,37085
Chevrolet,5.0,2024,A,NEW,42749
Toyota,70027.0,2021,A,USED,35490
Ford,67572.0,2022,A,USED,85515
Volkswagen,14.0,2024,M,NEW,48895
Ram,17.0,2024,A,NEW,84920
Mercedes-Benz,93887.0,2017,A,USED,44000
GMC,43080.0,2022,A,USED,36198
Subaru,14213.0,2020,A,USED,39995
Nissan,11.0,2024,A,NEW,26298
GMC,5.0,2024,A,NEW,84499
GMC,15.0,2024,A,NEW,103299
Nissan,58.0,2023,A,NEW,25498
Hyundai,90433.0,2020,A,USED,53999
Hyundai,19.0,2024,A,NEW,40599
GMC,15.0,2024,A,NEW,63199
Jeep,92850.0,2018,A,USED,41745
Honda,14126.0,2023,A,USED,54635
Hyundai,33.0,2024,A,NEW,54699
Ford,30.0,2024,A,NEW,101245
Toyota,51646.0,2022,A,USED,42290
Kia,46698.0,2023,A,USED,34395
Ram,48168.77220551646,2024,A,NEW,100570
Mazda,10.0,2024,A,NEW,59950
BMW,90.0,2024,A,NEW,56200
Chevrolet,144218.0,2020,A,USED,41698
GMC,27002.0,2023,A,USED,61303
Mazda,41491.0,2021,A,USED,37800
Ram,15.0,2023,A,NEW,54645
Jeep,103925.0,2016,A,USED,27495
Nissan,10.0,2024,M,NEW,22548
Cadillac,976.0,2023,A,NEW,104198
Volkswagen,48168.77220551646,2024,A,NEW,59395
Ram,26000.0,2022,A,USED,50940
Ford,24.0,2024,A,NEW,67225
Chevrolet,45578.0,2017,A,USED,36735
Ford,5.0,2024,A,NEW,64590
Jeep,25.0,2024,A,NEW,55045
Honda,83110.0,2021,A,USED,29550
Nissan,12000.0,2023,A,USED,29998
Mazda,93906.0,2017,A,USED,34700
Ford,7.0,2024,A,NEW,48035
Hyundai,10.0,2024,A,NEW,27999
Chevrolet,5.0,2024,A,NEW,63799
Chevrolet,34375.0,2023,A,USED,65403
Ram,13.0,2023,A,NEW,56045
Volkswagen,2095.0,2024,A,NEW,59395
Honda,215321.0,2012,A,USED,43020
Ram,1049.0,2023,A,NEW,100795
Audi,41466.0,2019,A,USED,48950
Toyota,48168.77220551646,2024,A,NEW,24490
Buick,75218.0,2022,A,USED,29898
Volkswagen,8.0,2024,A,NEW,56395
Jeep,19.0,2024,A,NEW,59045
Subaru,50605.0,2021,A,USED,31395
Subaru,142.0,2024,A,NEW,40495
Honda,122297.0,2014,A,USED,27700
Volkswagen,20.0,2024,A,NEW,60495
Nissan,51017.0,2022,A,USED,31298
Hyundai,7450.0,2023,A,USED,30499
Dodge,147286.0,2019,A,USED,37845
Ford,17.0,2024,A,NEW,80040
Ram,158186.0,2017,A,USED,54095
Hyundai,111177.0,2017,A,USED,32999
GMC,12.0,2024,A,NEW,66399
Hyundai,48168.77220551646,2023,A,NEW,39599
Volkswagen,90.0,2024,A,NEW,37995
Lexus,90.0,2024,A,NEW,57550
Volkswagen,42750.0,2022,A,USED,33295
Nissan,50.0,2024,A,NEW,42698
Toyota,7502.0,2022,A,USED,67820
Volkswagen,56.0,2024,A,NEW,45495
Chevrolet,6.0,2024,A,NEW,66899
GMC,226916.0,2017,A,USED,82290
Subaru,269832.0,2013,M,USED,27295
Nissan,48168.77220551646,2024,A,NEW,33648
Ram,25.0,2023,A,NEW,54645
Toyota,5.0,2024,A,NEW,41930
Dodge,109524.0,2021,A,USED,61795
Nissan,78192.0,2017,A,USED,24198
Ford,31028.0,2021,A,USED,64845
Chevrolet,94688.0,2018,A,USED,44190
Nissan,103653.0,2015,A,USED,26478
Volkswagen,7.0,2024,A,NEW,60495
Ram,252180.0,2012,A,USED,53295
Ford,15.0,2024,A,NEW,43449
Volkswagen,33.0,2024,A,NEW,29995
Volkswagen,90.0,2023,A,NEW,55495
GMC,198302.0,2011,A,USED,56740
Ram,41.0,2023,A,NEW,53445
Jeep,48168.77220551646,2024,A,NEW,61045
Ford,13.0,2024,A,NEW,37149
Ford,7157.0,2024,A,USED,55575
Ford,81799.0,2022,A,USED,56930
Jeep,155910.0,2019,A,USED,48815
Ford,132907.0,2011,A,USED,34999
BMW,90.0,2024,A,NEW,86000
Ford,86949.0,2019,A,USED,48349
Subaru,48168.77220551646,2024,A,NEW,31995
Honda,114093.0,2017,A,USED,26690
Toyota,48168.77220551646,2024,A,NEW,82950
Jeep,12344.0,2024,A,USED,82045
Jeep,12818.0,2023,A,USED,75595
Chrysler,48168.77220551646,2024,A,NEW,48570
Ram,32.0,2024,A,NEW,84570
Nissan,11.0,2024,A,NEW,24698
Toyota,95000.0,2021,A,USED,48670
Ford,28.0,2024,A,NEW,64995
Ram,50.0,2023,A,NEW,59040
Chrysler,72061.0,2022,A,USED,54645
Volkswagen,9.0,2024,A,NEW,37995
Jaguar,5000.0,2024,A,NEW,67000
Ford,48168.77220551646,2024,A,NEW,69995
Kia,40.0,2024,A,NEW,50395
Toyota,133500.0,2021,A,USED,21950
Ford,30.0,2024,A,NEW,47235
Hyundai,9.0,2024,A,NEW,25999
Kia,109071.0,2016,A,USED,23995
Ford,20.0,2024,A,NEW,80895
Toyota,51303.0,2022,A,USED,29650
Honda,2.0,2024,A,NEW,45000
Kia,48168.77220551646,2024,A,NEW,38595
Hyundai,42484.0,2022,A,USED,36249
Acura,111100.0,2019,A,USED,60490
Ram,15.0,2023,A,NEW,54645
Hyundai,56506.0,2020,M,USED,19349
Dodge,184734.0,2016,A,USED,35595
Ford,3706.0,2023,A,USED,42899
Chevrolet,4.0,2024,A,NEW,44699
Ford,5.0,2024,A,NEW,90845
Ford,10.0,2024,A,NEW,43195
Chevrolet,5.0,2024,A,NEW,32999
Volkswagen,84693.0,2021,A,USED,37145
Audi,90.0,2024,A,NEW,99700
Ram,114116.0,2019,A,USED,82495
Chevrolet,3.0,2024,A,NEW,63499
GMC,15.0,2024,A,NEW,133298
Land Rover,92986.0,2017,A,USED,49990
Mercedes-Benz,12823.0,2023,A,USED,155800
Nissan,48769.0,2023,A,USED,36598
Jeep,48168.77220551646,2024,A,NEW,61045
Mercedes-Benz,3000.0,2023,A,NEW,58600
Nissan,54599.0,2020,A,USED,45898
Ford,48168.77220551646,2024,A,NEW,46999
Toyota,75352.0,2021,A,USED,42990
Hyundai,6.0,2024,A,NEW,53499
Subaru,54765.0,2020,A,USED,31295
Nissan,97485.0,2014,A,USED,30498
Ford,57551.0,2021,A,USED,67859
Volkswagen,10.0,2024,A,NEW,41795
Nissan,53562.0,2021,A,USED,22898
Ford,172911.0,2019,A,USED,39999
Nissan,15.0,2024,A,NEW,42698
Hyundai,82555.0,2021,A,USED,31649
Chevrolet,3.0,2024,A,NEW,67499
GMC,122917.0,2020,A,USED,69998
Buick,15.0,2024,A,NEW,33299
Dodge,66803.0,2021,A,USED,47895
Volkswagen,155419.0,2013,A,USED,20990
Porsche,121036.0,2017,A,USED,59200
Hyundai,21.0,2024,A,NEW,30499
BMW,90.0,2024,A,NEW,64990
Chevrolet,15.0,2024,A,NEW,59499
Dodge,167845.0,2013,A,USED,19995
Ford,93836.0,2020,A,USED,39790
Nissan,91330.0,2019,A,USED,41698
Toyota,87342.0,2021,A,USED,28650
Dodge,134051.0,2014,A,USED,32395
Jeep,330.0,2024,A,NEW,63770
Ford,10.0,2024,A,NEW,47235
Toyota,36124.0,2023,A,USED,64890
Kia,83996.0,2021,A,USED,24595
Ram,186000.0,2018,A,USED,43895
Nissan,174009.0,2012,A,USED,39078
Mazda,19161.0,2016,M,USED,35300
Hyundai,208856.0,2015,M,USED,16249
Nissan,5.0,2024,A,NEW,23398
Nissan,48168.77220551646,2024,A,NEW,58098
Chevrolet,15.0,2024,A,NEW,27999
Toyota,82837.0,2021,A,USED,44490
Chevrolet,42737.0,2022,A,USED,59248
Nissan,11.0,2024,A,NEW,33648
Mitsubishi,81418.0,2022,A,USED,28598
Ram,29.0,2024,A,NEW,70720
Audi,48168.77220551646,2024,A,NEW,59265
Cadillac,15.0,2024,A,NEW,57099
Chevrolet,135770.0,2019,A,USED,21995
GMC,10889.0,2024,A,USED,87299
Buick,6.0,2024,A,NEW,31649
Audi,46233.0,2020,A,USED,38900
Jeep,220405.0,2016,A,USED,36095
Nissan,123856.0,2016,A,USED,27548
BMW,55019.0,2020,A,USED,68350
Mercedes-Benz,163422.0,2011,A,USED,43500
Toyota,60461.0,2021,A,USED,44490
Jeep,14.0,2024,A,NEW,63045
Lincoln,1738.0,2024,A,NEW,49000
GMC,161294.0,2018,A,USED,56420
Ford,13.0,2024,A,NEW,38995
Nissan,65330.0,2020,A,USED,28798
Nissan,114126.0,2016,A,USED,25498
Nissan,133679.0,2017,A,USED,37148
Ford,11.0,2024,A,NEW,54400
Volkswagen,89013.0,2020,A,USED,25745
Ram,1544.0,2023,A,NEW,82045
Cadillac,14.0,2024,A,NEW,70694
Ford,10.0,2024,A,NEW,67225
Kia,94329.0,2021,A,USED,22995
Hyundai,18.0,2023,A,NEW,49699
Hyundai,12625.0,2022,A,USED,38799
Jeep,155003.0,2020,A,USED,54195
Hyundai,10.0,2024,A,NEW,30499
Cadillac,44401.0,2022,A,USED,43298
Volkswagen,158933.0,2019,A,USED,31475
Nissan,159500.0,2011,M,USED,23998
GMC,28.0,2024,A,NEW,66699
Jeep,55.0,2023,A,NEW,59395
Nissan,48168.77220551646,2024,A,NEW,58098
Toyota,99.0,2024,A,NEW,36850
Nissan,48168.77220551646,2024,A,NEW,44998
Nissan,78448.0,2017,A,USED,26798
Chevrolet,94842.0,2020,A,USED,77898
Audi,14.0,2024,A,NEW,61715
Chevrolet,196156.0,2014,A,USED,47640
Ford,2.0,2024,A,NEW,44335
Jeep,27151.0,2023,A,USED,54095
GMC,5.0,2024,A,NEW,95599
Jeep,77986.0,2014,A,USED,27795
GMC,15.0,2024,A,NEW,74799
Jeep,19.0,2024,A,NEW,73270
GMC,47013.0,2021,A,USED,69398
Toyota,89030.0,2020,A,USED,33450
Mazda,13.0,2024,A,NEW,41050
Volkswagen,164.0,2023,A,NEW,55495
GMC,55936.0,2023,A,USED,89703
Kia,238038.0,2013,A,USED,32595
Hyundai,14675.0,2024,A,NEW,40599
Mercedes-Benz,6.0,2024,A,NEW,90100
Kia,2.0,2024,A,NEW,31995
Ford,48168.77220551646,2024,A,NEW,86995
Dodge,70301.0,2019,A,USED,36845
Ram,94126.0,2022,A,USED,65895
Kia,91875.0,2019,A,USED,32795
Nissan,65.0,2024,A,NEW,49898
Jeep,48168.77220551646,2024,A,NEW,59270
Volkswagen,10.0,2024,A,NEW,50295
Nissan,15.0,2024,A,NEW,26948
Ford,15981.0,2020,A,USED,25149
Ram,20.0,2024,A,NEW,68670
Volkswagen,114952.0,2020,A,USED,25745
Honda,56501.0,2020,A,USED,25290
Mitsubishi,82617.0,2020,A,USED,27998
Nissan,48168.77220551646,2024,A,NEW,53898
Ford,170295.0,2018,A,USED,75999
Jaguar,2.0,2024,A,NEW,67000
Honda,48168.77220551646,2024,A,NEW,49990
Ram,18.0,2024,A,NEW,68070
Hyundai,168416.0,2017,A,USED,20349
Mercedes-Benz,6.0,2024,A,NEW,99800
Jeep,7175.0,2024,A,USED,63770
BMW,44911.0,2021,A,USED,52550
Chevrolet,10.0,2024,A,NEW,63499
Ford,30.0,2024,A,NEW,101245
Ram,50.0,2023,A,NEW,54645
Audi,90.0,2024,A,NEW,50415
Lexus,2927.0,2024,A,USED,71500
Infiniti,14.0,2024,A,NEW,63195
Chevrolet,75975.0,2017,A,USED,21595
Mazda,10.0,2024,A,NEW,64350
Chevrolet,68335.0,2021,A,USED,16098
Kia,87167.0,2021,A,USED,22995
Jeep,79825.0,2018,A,USED,31645
Volkswagen,10.0,2024,A,NEW,61495
Cadillac,173800.0,2015,A,USED,90500
Dodge,21.0,2024,A,NEW,37995
Kia,83930.0,2020,A,USED,31695
Ford,191293.0,2016,A,USED,55899
Ram,188184.0,2019,A,USED,50420
Volvo,125135.0,2018,A,USED,64550
Hyundai,20.0,2024,A,NEW,49499
Ram,93571.0,2020,A,USED,59795
Jeep,49.0,2023,A,NEW,129495
Mercedes-Benz,6.0,2023,A,NEW,75700
Honda,40.0,2024,A,NEW,49775
Ram,10.0,2024,A,NEW,69020
Mazda,10.0,2024,A,NEW,39950
Nissan,15.0,2024,A,NEW,58098
Volkswagen,10.0,2024,A,NEW,60495
Ram,10.0,2023,A,NEW,54645
Toyota,63390.0,2022,A,USED,44490
Honda,48168.77220551646,2024,A,NEW,34160
Volkswagen,90.0,2024,A,NEW,27995
BMW,90.0,2024,A,NEW,56200
Volkswagen,96162.0,2019,A,USED,53590
Mazda,48168.77220551646,2024,A,NEW,39950
Mercedes-Benz,44434.0,2018,A,USED,45900
Dodge,114358.0,2018,A,USED,49495
Ford,74409.0,2021,A,USED,37799
Toyota,48168.77220551646,2024,A,NEW,33150
Chevrolet,112797.0,2020,A,USED,66398
Subaru,15.0,2024,A,NEW,28995
Chevrolet,15.0,2024,A,NEW,83999
Buick,1.0,2024,A,NEW,33299
Ford,88537.0,2020,A,USED,59549
Toyota,30833.0,2020,A,USED,35350
Hyundai,21.0,2024,A,NEW,38499
GMC,5.0,2024,A,NEW,42845
Mercedes-Benz,3375.0,2024,A,NEW,82800
Ford,83664.0,2016,A,USED,55899
Toyota,73183.0,2020,A,USED,33790
Volkswagen,25.0,2024,M,NEW,48895
Mercedes-Benz,140854.0,2018,A,USED,52300
Volkswagen,48168.77220551646,2024,A,NEW,54495
Hyundai,122200.0,2020,A,USED,20599
BMW,79051.0,2019,A,USED,41500
Chrysler,48168.77220551646,2024,A,NEW,48570
Audi,90435.0,2018,A,USED,40200
Jeep,66415.0,2022,A,USED,48640
Nissan,15.0,2024,A,NEW,42848
Jeep,56862.0,2022,A,USED,57745
Audi,55802.0,2019,A,USED,77800
Chevrolet,111521.0,2018,A,USED,22495
Buick,11426.0,2022,A,USED,26998
Nissan,48168.77220551646,2024,A,NEW,24698
Cadillac,1.0,2024,A,NEW,71899
GMC,185617.0,2013,A,USED,48530
Ford,12.0,2024,A,NEW,71000
Chrysler,20.0,2024,A,NEW,72995
Kia,55822.0,2022,A,USED,21595
Jeep,137339.0,2019,A,USED,46745
Jeep,10.0,2024,A,NEW,91270
Ram,185562.0,2014,A,USED,58595
Dodge,16.0,2024,A,NEW,54970
Mercedes-Benz,7660.0,2024,A,NEW,82800
Ram,245683.0,2013,A,USED,57995
Ford,48168.77220551646,2024,A,NEW,59995
Volkswagen,10.0,2024,A,NEW,54495
Jeep,210468.0,2015,A,USED,28190
